algorithm,scenario,run,metric,value,ql_condition
perturb_observe,partial_shading_pattern_a,7,oscillation_peak_to_peak_w,60.93752850638326,not_applicable
perturb_observe,partial_shading_pattern_a,7,oscillation_std_w,19.15392130108567,not_applicable
perturb_observe,partial_shading_pattern_a,7,energy_yield_j,90.67054487196145,not_applicable
perturb_observe,partial_shading_pattern_a,7,energy_yield_ratio,0.9407588955224304,not_applicable
perturb_observe,partial_shading_pattern_a,8,tracking_efficiency_pct,94.20496684210174,not_applicable
perturb_observe,partial_shading_pattern_a,8,convergence_time_s,0.1306532663316583,not_applicable
perturb_observe,partial_shading_pattern_a,8,settling_time_s,0.1306532663316583,not_applicable
perturb_observe,partial_shading_pattern_a,8,oscillation_peak_to_peak_w,65.44464481226552,not_applicable
perturb_observe,partial_shading_pattern_a,8,oscillation_std_w,21.023192510791098,not_applicable
perturb_observe,partial_shading_pattern_a,8,energy_yield_j,96.09332665037205,not_applicable
perturb_observe,partial_shading_pattern_a,8,energy_yield_ratio,0.9420496684210174,not_applicable
perturb_observe,partial_shading_pattern_a,9,tracking_efficiency_pct,94.10405349988416,not_applicable
perturb_observe,partial_shading_pattern_a,9,convergence_time_s,0.1407035175879397,not_applicable
perturb_observe,partial_shading_pattern_a,9,settling_time_s,0.1407035175879397,not_applicable
perturb_observe,partial_shading_pattern_a,9,oscillation_peak_to_peak_w,59.784232812375265,not_applicable
perturb_observe,partial_shading_pattern_a,9,oscillation_std_w,18.848121735761943,not_applicable
perturb_observe,partial_shading_pattern_a,9,energy_yield_j,88.7471187596413,not_applicable
perturb_observe,partial_shading_pattern_a,9,energy_yield_ratio,0.9410405349988415,not_applicable
perturb_observe,partial_shading_pattern_b,0,tracking_efficiency_pct,97.2711555032129,not_applicable
perturb_observe,partial_shading_pattern_b,0,convergence_time_s,0.1306532663316583,not_applicable
perturb_observe,partial_shading_pattern_b,0,settling_time_s,0.1306532663316583,not_applicable
perturb_observe,partial_shading_pattern_b,0,oscillation_peak_to_peak_w,42.68475767753013,not_applicable
perturb_observe,partial_shading_pattern_b,0,oscillation_std_w,11.579213570946603,not_applicable
perturb_observe,partial_shading_pattern_b,0,energy_yield_j,91.02829789233007,not_applicable
perturb_observe,partial_shading_pattern_b,0,energy_yield_ratio,0.9727115550321289,not_applicable
perturb_observe,partial_shading_pattern_b,1,tracking_efficiency_pct,97.19324168510894,not_applicable
perturb_observe,partial_shading_pattern_b,1,convergence_time_s,0.1306532663316583,not_applicable
perturb_observe,partial_shading_pattern_b,1,settling_time_s,0.1306532663316583,not_applicable
perturb_observe,partial_shading_pattern_b,1,oscillation_peak_to_peak_w,43.52100003832291,not_applicable
perturb_observe,partial_shading_pattern_b,1,oscillation_std_w,11.910110945475246,not_applicable
perturb_observe,partial_shading_pattern_b,1,energy_yield_j,91.21834769283831,not_applicable
perturb_observe,partial_shading_pattern_b,1,energy_yield_ratio,0.9719324168510894,not_applicable
perturb_observe,partial_shading_pattern_b,2,tracking_efficiency_pct,97.12169238853208,not_applicable
perturb_observe,partial_shading_pattern_b,2,convergence_time_s,0.1306532663316583,not_applicable
perturb_observe,partial_shading_pattern_b,2,settling_time_s,0.1306532663316583,not_applicable
perturb_observe,partial_shading_pattern_b,2,oscillation_peak_to_peak_w,43.45544518705377,not_applicable
perturb_observe,partial_shading_pattern_b,2,oscillation_std_w,11.797708193984771,not_applicable
perturb_observe,partial_shading_pattern_b,2,energy_yield_j,90.12200455920618,not_applicable
perturb_observe,partial_shading_pattern_b,2,energy_yield_ratio,0.9712169238853208,not_applicable
perturb_observe,partial_shading_pattern_b,3,tracking_efficiency_pct,96.90777293293445,not_applicable
perturb_observe,partial_shading_pattern_b,3,convergence_time_s,0.1306532663316583,not_applicable
perturb_observe,partial_shading_pattern_b,3,settling_time_s,0.1306532663316583,not_applicable
perturb_observe,partial_shading_pattern_b,3,oscillation_peak_to_peak_w,47.23618475835558,not_applicable
perturb_observe,partial_shading_pattern_b,3,oscillation_std_w,12.965700804716393,not_applicable
perturb_observe,partial_shading_pattern_b,3,energy_yield_j,95.94540771427438,not_applicable
perturb_observe,partial_shading_pattern_b,3,energy_yield_ratio,0.9690777293293446,not_applicable
perturb_observe,partial_shading_pattern_b,4,tracking_efficiency_pct,96.88133684820237,not_applicable
perturb_observe,partial_shading_pattern_b,4,convergence_time_s,0.1306532663316583,not_applicable
perturb_observe,partial_shading_pattern_b,4,settling_time_s,0.1306532663316583,not_applicable
perturb_observe,partial_shading_pattern_b,4,oscillation_peak_to_peak_w,43.35227783129994,not_applicable
perturb_observe,partial_shading_pattern_b,4,oscillation_std_w,11.797001171606547,not_applicable
perturb_observe,partial_shading_pattern_b,4,energy_yield_j,89.36493493868446,not_applicable
perturb_observe,partial_shading_pattern_b,4,energy_yield_ratio,0.9688133684820237,not_applicable
perturb_observe,partial_shading_pattern_b,5,tracking_efficiency_pct,97.38508798023035,not_applicable
perturb_observe,partial_shading_pattern_b,5,convergence_time_s,0.12060301507537688,not_applicable
perturb_observe,partial_shading_pattern_b,5,settling_time_s,0.12060301507537688,not_applicable
perturb_observe,partial_shading_pattern_b,5,oscillation_peak_to_peak_w,48.10820272431001,not_applicable
perturb_observe,partial_shading_pattern_b,5,oscillation_std_w,13.211320059454199,not_applicable
perturb_observe,partial_shading_pattern_b,5,energy_yield_j,98.35641525545809,not_applicable
perturb_observe,partial_shading_pattern_b,5,energy_yield_ratio,0.9738508798023036,not_applicable
perturb_observe,partial_shading_pattern_b,6,tracking_efficiency_pct,97.2065699236771,not_applicable
perturb_observe,partial_shading_pattern_b,6,convergence_time_s,0.12060301507537688,not_applicable
