scenario,metric,algorithms_used,f_stat,p_value,eta_squared,note,test,algorithm_a,algorithm_b,n_pairs,t_stat,cohens_d,p_holm,n_complete_runs,stat
steady_state,tracking_efficiency_pct,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",16.384474923715853,3.7695978364543616e-07,0.18228370291557022,,anova,,,,,,,,
steady_state,convergence_time_s,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",34.79951287783578,4.237126565177329e-13,0.32132658728659663,,anova,,,,,,,,
steady_state,settling_time_s,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",34.79951287783578,4.237126565177329e-13,0.32132658728659663,,anova,,,,,,,,
steady_state,oscillation_p2p_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",30.550193575652514,8.030948168795169e-12,0.29361015607760643,,anova,,,,,,,,
steady_state,oscillation_std_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",297.5314699272854,2.091363503539697e-52,0.8019035959014349,,anova,,,,,,,,
steady_state,energy_yield_j,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",16.384474923715857,3.7695978364543616e-07,0.18228370291556598,,anova,,,,,,,,
steady_state,energy_yield_ratio,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",16.384474923715878,3.7695978364542864e-07,0.18228370291555673,,anova,,,,,,,,
multi_level_irradiance,tracking_efficiency_pct,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",87.64881359418624,8.728239474043271e-26,0.543899837915701,,anova,,,,,,,,
multi_level_irradiance,convergence_time_s,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",72.89792720279351,1.0122836763720775e-22,0.4979437113328402,,anova,,,,,,,,
multi_level_irradiance,settling_time_s,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",72.89792720279351,1.0122836763720775e-22,0.4979437113328402,,anova,,,,,,,,
multi_level_irradiance,oscillation_p2p_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",65.62099926984328,4.2929598138857275e-21,0.4716829207254485,,anova,,,,,,,,
multi_level_irradiance,oscillation_std_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",47.31564911488123,1.3679330416998217e-16,0.3916351024186679,,anova,,,,,,,,
multi_level_irradiance,energy_yield_j,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",87.64881359418622,8.728239474043349e-26,0.5438998379157066,,anova,,,,,,,,
multi_level_irradiance,energy_yield_ratio,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",87.64881359418618,8.728239474043427e-26,0.5438998379157047,,anova,,,,,,,,
step_change_irradiance,tracking_efficiency_pct,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",68.42960010209642,9.879966181870921e-22,0.4821376235321937,,anova,,,,,,,,
step_change_irradiance,convergence_time_s,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",34.79951287783578,4.237126565177329e-13,0.32132658728659663,,anova,,,,,,,,
step_change_irradiance,settling_time_s,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",34.79951287783578,4.237126565177329e-13,0.32132658728659663,,anova,,,,,,,,
step_change_irradiance,oscillation_p2p_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",17.50018340845303,1.5223438314849943e-07,0.19230932018866465,,anova,,,,,,,,
step_change_irradiance,oscillation_std_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",9870.55538424931,2.244913638533926e-157,0.9926086493729154,,anova,,,,,,,,
step_change_irradiance,energy_yield_j,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",68.42960010209683,9.879966181868742e-22,0.48213762353218725,,anova,,,,,,,,
step_change_irradiance,energy_yield_ratio,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",68.42960010209673,9.87996618186921e-22,0.48213762353219225,,anova,,,,,,,,
rapid_double_step,tracking_efficiency_pct,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",196.465363064479,2.957862339563146e-42,0.7277428512840488,,anova,,,,,,,,
rapid_double_step,convergence_time_s,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",34.79951287783578,4.237126565177329e-13,0.32132658728659663,,anova,,,,,,,,
rapid_double_step,settling_time_s,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",34.79951287783578,4.237126565177329e-13,0.32132658728659663,,anova,,,,,,,,
rapid_double_step,oscillation_p2p_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",17.410984845732926,1.6361261135111566e-07,0.19151684338966785,,anova,,,,,,,,
rapid_double_step,oscillation_std_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",5060.849517297677,2.827745658287246e-136,0.985684652018268,,anova,,,,,,,,
rapid_double_step,energy_yield_j,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",196.46536306447962,2.9578623395626586e-42,0.7277428512840527,,anova,,,,,,,,
rapid_double_step,energy_yield_ratio,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",196.46536306447945,2.957862339562791e-42,0.72774285128406,,anova,,,,,,,,
temperature_step,tracking_efficiency_pct,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",17.434872465187897,1.6048352776600755e-07,0.19172922326209577,,anova,,,,,,,,
temperature_step,convergence_time_s,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",34.79951287783578,4.237126565177329e-13,0.32132658728659663,,anova,,,,,,,,
temperature_step,settling_time_s,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",34.79951287783578,4.237126565177329e-13,0.32132658728659663,,anova,,,,,,,,
temperature_step,oscillation_p2p_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",143349946.46975148,0.0,0.9999994872689935,,anova,,,,,,,,
temperature_step,oscillation_std_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",0.1837291104743527,0.8323519946301049,0.0024934827904581807,,anova,,,,,,,,
temperature_step,energy_yield_j,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",17.43487246518805,1.6048352776598648e-07,0.19172922326208572,,anova,,,,,,,,
temperature_step,energy_yield_ratio,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",17.43487246518777,1.6048352776602375e-07,0.19172922326209618,,anova,,,,,,,,
rapid_fluctuation_cloud_passage,tracking_efficiency_pct,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",38.72582725339598,3.092412996835214e-14,0.3450705439306414,,anova,,,,,,,,
rapid_fluctuation_cloud_passage,convergence_time_s,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",37.35350991150994,7.638972615309617e-14,0.3369628074142876,,anova,,,,,,,,
rapid_fluctuation_cloud_passage,settling_time_s,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",40.31733846109178,1.0985001799635658e-14,0.3542284418720102,,anova,,,,,,,,
rapid_fluctuation_cloud_passage,oscillation_p2p_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",45.034021406477684,5.554660950860133e-16,0.3799248593114619,,anova,,,,,,,,
rapid_fluctuation_cloud_passage,oscillation_std_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",61.644840540031275,3.617082085410307e-20,0.45613906009064953,,anova,,,,,,,,
rapid_fluctuation_cloud_passage,energy_yield_j,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",38.72582725339583,3.0924129968354836e-14,0.34507054393065867,,anova,,,,,,,,
rapid_fluctuation_cloud_passage,energy_yield_ratio,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",38.72582725339595,3.0924129968352526e-14,0.34507054393065256,,anova,,,,,,,,
sensor_noise_robustness,tracking_efficiency_pct,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",8.366986147768786,0.0003619282095856604,0.10220220068521974,,anova,,,,,,,,
sensor_noise_robustness,convergence_time_s,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",25.331891783135926,3.5251853039345725e-10,0.25631293023026397,,anova,,,,,,,,
sensor_noise_robustness,settling_time_s,,,,,insufficient data (fewer than 2 algorithms with >=2 valid values),anova,,,,,,,,
sensor_noise_robustness,oscillation_p2p_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,,,,anova,,,,,,,,
sensor_noise_robustness,oscillation_std_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,,,,anova,,,,,,,,
sensor_noise_robustness,energy_yield_j,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",8.366986147768774,0.00036192820958566373,0.1022022006852177,,anova,,,,,,,,
sensor_noise_robustness,energy_yield_ratio,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",8.366986147768813,0.00036192820958565056,0.10220220068522567,,anova,,,,,,,,
partial_shading_simple,tracking_efficiency_pct,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",15.726470144928648,6.468916776753567e-07,0.17625341582362955,,anova,,,,,,,,
partial_shading_simple,convergence_time_s,,,,,insufficient data (fewer than 2 algorithms with >=2 valid values),anova,,,,,,,,
partial_shading_simple,settling_time_s,,,,,insufficient data (fewer than 2 algorithms with >=2 valid values),anova,,,,,,,,
partial_shading_simple,oscillation_p2p_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,,,,anova,,,,,,,,
partial_shading_simple,oscillation_std_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,,,,anova,,,,,,,,
partial_shading_simple,energy_yield_j,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",15.726470144928664,6.468916776753439e-07,0.17625341582362844,,anova,,,,,,,,
partial_shading_simple,energy_yield_ratio,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",15.726470144928658,6.468916776753503e-07,0.17625341582362744,,anova,,,,,,,,
partial_shading_complex_pattern_a,tracking_efficiency_pct,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",0.8527249483477797,0.4283492772900711,0.011468644208267603,,anova,,,,,,,,
partial_shading_complex_pattern_a,convergence_time_s,,,,,insufficient data (fewer than 2 algorithms with >=2 valid values),anova,,,,,,,,
partial_shading_complex_pattern_a,settling_time_s,,,,,insufficient data (fewer than 2 algorithms with >=2 valid values),anova,,,,,,,,
partial_shading_complex_pattern_a,oscillation_p2p_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,,,,anova,,,,,,,,
partial_shading_complex_pattern_a,oscillation_std_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,,,,anova,,,,,,,,
partial_shading_complex_pattern_a,energy_yield_j,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",0.8527249483477795,0.4283492772900711,0.011468644208267558,,anova,,,,,,,,
partial_shading_complex_pattern_a,energy_yield_ratio,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",0.8527249483477797,0.4283492772900711,0.011468644208267601,,anova,,,,,,,,
partial_shading_complex_pattern_b,tracking_efficiency_pct,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",13.410914337679355,4.468450831705882e-06,0.1543064463178145,,anova,,,,,,,,
partial_shading_complex_pattern_b,convergence_time_s,,,,,insufficient data (fewer than 2 algorithms with >=2 valid values),anova,,,,,,,,
partial_shading_complex_pattern_b,settling_time_s,,,,,insufficient data (fewer than 2 algorithms with >=2 valid values),anova,,,,,,,,
partial_shading_complex_pattern_b,oscillation_p2p_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,,,,anova,,,,,,,,
partial_shading_complex_pattern_b,oscillation_std_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,,,,anova,,,,,,,,
partial_shading_complex_pattern_b,energy_yield_j,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",13.410914337679342,4.468450831705925e-06,0.15430644631781645,,anova,,,,,,,,
partial_shading_complex_pattern_b,energy_yield_ratio,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",13.41091433767934,4.468450831705925e-06,0.15430644631781604,,anova,,,,,,,,
partial_shading_complex_pattern_c,tracking_efficiency_pct,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",33.32172508193433,1.1631608192104186e-12,0.3119377173171091,,anova,,,,,,,,
partial_shading_complex_pattern_c,convergence_time_s,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",72.1296618047626,3.6051596744009413e-22,0.51108789521898,,anova,,,,,,,,
partial_shading_complex_pattern_c,settling_time_s,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",70.58981397386411,8.493257618081121e-22,0.507512462322571,,anova,,,,,,,,
partial_shading_complex_pattern_c,oscillation_p2p_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",5.243447421118005,0.006314794536165999,0.06658900001007284,,anova,,,,,,,,
partial_shading_complex_pattern_c,oscillation_std_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",35.05539628196761,3.5623801928216897e-13,0.3229263351488566,,anova,,,,,,,,
partial_shading_complex_pattern_c,energy_yield_j,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",33.321725081934325,1.1631608192104324e-12,0.3119377173171081,,anova,,,,,,,,
partial_shading_complex_pattern_c,energy_yield_ratio,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",33.32172508193433,1.1631608192104186e-12,0.31193771731710856,,anova,,,,,,,,
steady_state,tracking_efficiency_pct,,,0.00018207611088289535,,,paired_ttest,fuzzy_logic,fuzzy_5x5,50.0,-4.049909738089836,-0.5727437277993516,0.00018207611088289535,,
steady_state,tracking_efficiency_pct,,,2.556734249471548e-05,,,paired_ttest,fuzzy_logic,fuzzy_3x3,50.0,4.647999392992308,0.6573263779471635,7.670202748414644e-05,,
steady_state,tracking_efficiency_pct,,,2.602761327330182e-05,,,paired_ttest,fuzzy_5x5,fuzzy_3x3,50.0,4.642686857647001,0.6565750719935716,7.670202748414644e-05,,
steady_state,convergence_time_s,,,0.00019383948040182464,,,paired_ttest,fuzzy_logic,fuzzy_5x5,50.0,4.03030303030303,0.5699709205927928,0.00019383948040182464,,
steady_state,convergence_time_s,,,2.3181479310565644e-08,,,paired_ttest,fuzzy_logic,fuzzy_3x3,50.0,-6.649342407530759,-0.9403590213592569,6.954443793169694e-08,,
steady_state,convergence_time_s,,,2.42716644841607e-08,,,paired_ttest,fuzzy_5x5,fuzzy_3x3,50.0,-6.636464014647947,-0.9385377415716125,6.954443793169694e-08,,
steady_state,settling_time_s,,,0.00019383948040182464,,,paired_ttest,fuzzy_logic,fuzzy_5x5,50.0,4.03030303030303,0.5699709205927928,0.00019383948040182464,,
steady_state,settling_time_s,,,2.3181479310565644e-08,,,paired_ttest,fuzzy_logic,fuzzy_3x3,50.0,-6.649342407530759,-0.9403590213592569,6.954443793169694e-08,,
steady_state,settling_time_s,,,2.42716644841607e-08,,,paired_ttest,fuzzy_5x5,fuzzy_3x3,50.0,-6.636464014647947,-0.9385377415716125,6.954443793169694e-08,,
steady_state,oscillation_p2p_w,,,0.3457453229335302,,,paired_ttest,fuzzy_logic,fuzzy_5x5,50.0,0.9520482888497805,0.13463996021254576,0.3457453229335302,,
steady_state,oscillation_p2p_w,,,1.630241894449226e-11,,,paired_ttest,fuzzy_logic,fuzzy_3x3,50.0,-8.70488674340401,-1.2310568891443716,3.260483788898452e-11,,
steady_state,oscillation_p2p_w,,,1.4569015539153519e-12,,,paired_ttest,fuzzy_5x5,fuzzy_3x3,50.0,-9.409934993009403,-1.330765768816307,4.370704661746056e-12,,
steady_state,oscillation_std_w,,,0.39798054153661855,,,paired_ttest,fuzzy_logic,fuzzy_5x5,50.0,0.8526891040465323,0.12058844954303691,0.39798054153661855,,
steady_state,oscillation_std_w,,,1.777064359332676e-25,,,paired_ttest,fuzzy_logic,fuzzy_3x3,50.0,-20.27378244130792,-2.867145808909918,5.331193077998028e-25,,
steady_state,oscillation_std_w,,,1.256274434617043e-24,,,paired_ttest,fuzzy_5x5,fuzzy_3x3,50.0,-19.38590635104674,-2.7415811680545015,2.512548869234086e-24,,
steady_state,energy_yield_j,,,0.0001820761108806084,,,paired_ttest,fuzzy_logic,fuzzy_5x5,50.0,-4.049909738093766,-0.5727437277999073,0.0001820761108806084,,
steady_state,energy_yield_j,,,2.5567342494717138e-05,,,paired_ttest,fuzzy_logic,fuzzy_3x3,50.0,4.647999392992289,0.6573263779471609,7.670202748415141e-05,,
steady_state,energy_yield_j,,,2.6027613273300375e-05,,,paired_ttest,fuzzy_5x5,fuzzy_3x3,50.0,4.642686857647019,0.656575071993574,7.670202748415141e-05,,
steady_state,energy_yield_ratio,,,0.0001820761108820274,,,paired_ttest,fuzzy_logic,fuzzy_5x5,50.0,-4.049909738091326,-0.5727437277995622,0.0001820761108820274,,
steady_state,energy_yield_ratio,,,2.5567342494715807e-05,,,paired_ttest,fuzzy_logic,fuzzy_3x3,50.0,4.647999392992304,0.657326377947163,7.670202748414742e-05,,
steady_state,energy_yield_ratio,,,2.6027613273300998e-05,,,paired_ttest,fuzzy_5x5,fuzzy_3x3,50.0,4.642686857647012,0.6565750719935731,7.670202748414742e-05,,
multi_level_irradiance,tracking_efficiency_pct,,,0.01449310660153901,,,paired_ttest,fuzzy_logic,fuzzy_5x5,50.0,-2.534850191747786,-0.3584819519753759,0.01449310660153901,,
multi_level_irradiance,tracking_efficiency_pct,,,8.379641377636654e-13,,,paired_ttest,fuzzy_logic,fuzzy_3x3,50.0,9.573633706472156,1.3539162628885124,2.513892413290996e-12,,
multi_level_irradiance,tracking_efficiency_pct,,,8.581277244495376e-13,,,paired_ttest,fuzzy_5x5,fuzzy_3x3,50.0,9.56657778009933,1.352918404211357,2.513892413290996e-12,,
multi_level_irradiance,convergence_time_s,,,,,,paired_ttest,fuzzy_logic,fuzzy_5x5,50.0,,,,,
multi_level_irradiance,convergence_time_s,,,2.9080858996238467e-11,,,paired_ttest,fuzzy_logic,fuzzy_3x3,50.0,-8.538028297141766,-1.2074595413743145,5.8161717992476934e-11,,
multi_level_irradiance,convergence_time_s,,,2.9080858996238467e-11,,,paired_ttest,fuzzy_5x5,fuzzy_3x3,50.0,-8.538028297141766,-1.2074595413743145,5.8161717992476934e-11,,
multi_level_irradiance,settling_time_s,,,,,,paired_ttest,fuzzy_logic,fuzzy_5x5,50.0,,,,,
multi_level_irradiance,settling_time_s,,,2.9080858996238467e-11,,,paired_ttest,fuzzy_logic,fuzzy_3x3,50.0,-8.538028297141766,-1.2074595413743145,5.8161717992476934e-11,,
multi_level_irradiance,settling_time_s,,,2.9080858996238467e-11,,,paired_ttest,fuzzy_5x5,fuzzy_3x3,50.0,-8.538028297141766,-1.2074595413743145,5.8161717992476934e-11,,
multi_level_irradiance,oscillation_p2p_w,,,6.666812072480879e-47,,,paired_ttest,fuzzy_logic,fuzzy_5x5,50.0,58.22625121455647,8.234435415376868,2.000043621744264e-46,,
multi_level_irradiance,oscillation_p2p_w,,,3.633090999791748e-08,,,paired_ttest,fuzzy_logic,fuzzy_3x3,50.0,-6.523409513956445,-0.9225494207550885,3.633090999791748e-08,,
multi_level_irradiance,oscillation_p2p_w,,,5.2498218465432334e-12,,,paired_ttest,fuzzy_5x5,fuzzy_3x3,50.0,-9.033827616514376,-1.2775761535415242,1.0499643693086467e-11,,
multi_level_irradiance,oscillation_std_w,,,2.209601890913439e-37,,,paired_ttest,fuzzy_logic,fuzzy_5x5,50.0,-36.84083572362392,-5.2100809529508165,6.628805672740316e-37,,
multi_level_irradiance,oscillation_std_w,,,1.037400333374653e-08,,,paired_ttest,fuzzy_logic,fuzzy_3x3,50.0,6.874655904457033,0.9722231616731412,2.0177762578630137e-08,,
multi_level_irradiance,oscillation_std_w,,,1.0088881289315069e-08,,,paired_ttest,fuzzy_5x5,fuzzy_3x3,50.0,6.882466678023211,0.9733277718641326,2.0177762578630137e-08,,
multi_level_irradiance,energy_yield_j,,,0.014493106601690911,,,paired_ttest,fuzzy_logic,fuzzy_5x5,50.0,-2.534850191743621,-0.35848195197478694,0.014493106601690911,,
multi_level_irradiance,energy_yield_j,,,8.379641377636654e-13,,,paired_ttest,fuzzy_logic,fuzzy_3x3,50.0,9.573633706472158,1.353916262888513,2.513892413290996e-12,,
multi_level_irradiance,energy_yield_j,,,8.581277244495409e-13,,,paired_ttest,fuzzy_5x5,fuzzy_3x3,50.0,9.566577780099326,1.3529184042113562,2.513892413290996e-12,,
multi_level_irradiance,energy_yield_ratio,,,0.014493106601661861,,,paired_ttest,fuzzy_logic,fuzzy_5x5,50.0,-2.5348501917444177,-0.35848195197489957,0.014493106601661861,,
multi_level_irradiance,energy_yield_ratio,,,8.379641377636776e-13,,,paired_ttest,fuzzy_logic,fuzzy_3x3,50.0,9.573633706472155,1.3539162628885124,2.5138924132910327e-12,,
multi_level_irradiance,energy_yield_ratio,,,8.581277244495654e-13,,,paired_ttest,fuzzy_5x5,fuzzy_3x3,50.0,9.566577780099319,1.3529184042113556,2.5138924132910327e-12,,
step_change_irradiance,tracking_efficiency_pct,,,0.008265523127160501,,,paired_ttest,fuzzy_logic,fuzzy_5x5,50.0,-2.75270949768969,-0.389291910490599,0.008265523127160501,,
step_change_irradiance,tracking_efficiency_pct,,,9.874838156289784e-13,,,paired_ttest,fuzzy_logic,fuzzy_3x3,50.0,9.524946612215716,1.3470308679875134,2.962451446886935e-12,,
step_change_irradiance,tracking_efficiency_pct,,,1.2206547382059465e-12,,,paired_ttest,fuzzy_5x5,fuzzy_3x3,50.0,9.46220266556603,1.3381575339566332,2.962451446886935e-12,,
step_change_irradiance,convergence_time_s,,,0.00019383948040182464,,,paired_ttest,fuzzy_logic,fuzzy_5x5,50.0,4.03030303030303,0.5699709205927928,0.00019383948040182464,,
step_change_irradiance,convergence_time_s,,,2.3181479310565644e-08,,,paired_ttest,fuzzy_logic,fuzzy_3x3,50.0,-6.649342407530759,-0.9403590213592569,6.954443793169694e-08,,
step_change_irradiance,convergence_time_s,,,2.42716644841607e-08,,,paired_ttest,fuzzy_5x5,fuzzy_3x3,50.0,-6.636464014647947,-0.9385377415716125,6.954443793169694e-08,,
step_change_irradiance,settling_time_s,,,0.00019383948040182464,,,paired_ttest,fuzzy_logic,fuzzy_5x5,50.0,4.03030303030303,0.5699709205927928,0.00019383948040182464,,
step_change_irradiance,settling_time_s,,,2.3181479310565644e-08,,,paired_ttest,fuzzy_logic,fuzzy_3x3,50.0,-6.649342407530759,-0.9403590213592569,6.954443793169694e-08,,
step_change_irradiance,settling_time_s,,,2.42716644841607e-08,,,paired_ttest,fuzzy_5x5,fuzzy_3x3,50.0,-6.636464014647947,-0.9385377415716125,6.954443793169694e-08,,
step_change_irradiance,oscillation_p2p_w,,,0.7424529336449728,,,paired_ttest,fuzzy_logic,fuzzy_5x5,50.0,-0.3304710986646384,-0.04673567097038689,0.7424529336449728,,
step_change_irradiance,oscillation_p2p_w,,,0.00011845793172359812,,,paired_ttest,fuzzy_logic,fuzzy_3x3,50.0,-4.183529430650256,-0.5916404059412586,0.00035537379517079436,,
step_change_irradiance,oscillation_p2p_w,,,0.00011851756659566321,,,paired_ttest,fuzzy_5x5,fuzzy_3x3,50.0,-4.1833739694430445,-0.5916184204064924,0.00035537379517079436,,
step_change_irradiance,oscillation_std_w,,,1.223494841076858e-26,,,paired_ttest,fuzzy_logic,fuzzy_5x5,50.0,21.540500172752772,3.046286748460697,1.223494841076858e-26,,
step_change_irradiance,oscillation_std_w,,,8.205572238461364e-61,,,paired_ttest,fuzzy_logic,fuzzy_3x3,50.0,-112.51878074349088,-15.912558574912945,2.4616716715384092e-60,,
step_change_irradiance,oscillation_std_w,,,1.0885891953540115e-60,,,paired_ttest,fuzzy_5x5,fuzzy_3x3,50.0,-111.86912728064962,-15.82068370111367,2.4616716715384092e-60,,
step_change_irradiance,energy_yield_j,,,0.008265523127122762,,,paired_ttest,fuzzy_logic,fuzzy_5x5,50.0,-2.7527094976914213,-0.3892919104908437,0.008265523127122762,,
step_change_irradiance,energy_yield_j,,,9.874838156287763e-13,,,paired_ttest,fuzzy_logic,fuzzy_3x3,50.0,9.524946612215777,1.3470308679875216,2.9624514468863288e-12,,
step_change_irradiance,energy_yield_j,,,1.2206547382057405e-12,,,paired_ttest,fuzzy_5x5,fuzzy_3x3,50.0,9.462202665566082,1.3381575339566405,2.9624514468863288e-12,,
step_change_irradiance,energy_yield_ratio,,,0.00826552312708969,,,paired_ttest,fuzzy_logic,fuzzy_5x5,50.0,-2.7527094976929383,-0.3892919104910583,0.00826552312708969,,
step_change_irradiance,energy_yield_ratio,,,9.874838156289073e-13,,,paired_ttest,fuzzy_logic,fuzzy_3x3,50.0,9.524946612215738,1.3470308679875165,2.9624514468867218e-12,,
step_change_irradiance,energy_yield_ratio,,,1.2206547382057052e-12,,,paired_ttest,fuzzy_5x5,fuzzy_3x3,50.0,9.462202665566089,1.3381575339566414,2.9624514468867218e-12,,
rapid_double_step,tracking_efficiency_pct,,,1.3034507028235223e-12,,,paired_ttest,fuzzy_logic,fuzzy_5x5,50.0,9.44280418989705,1.3354141752185895,1.3034507028235223e-12,,
rapid_double_step,tracking_efficiency_pct,,,2.546221311085374e-21,,,paired_ttest,fuzzy_logic,fuzzy_3x3,50.0,16.20581331099226,2.291848097369168,7.638663933256122e-21,,
rapid_double_step,tracking_efficiency_pct,,,4.7046876349061306e-21,,,paired_ttest,fuzzy_5x5,fuzzy_3x3,50.0,15.966974056959353,2.258071126141128,9.409375269812261e-21,,
rapid_double_step,convergence_time_s,,,0.00019383948040182464,,,paired_ttest,fuzzy_logic,fuzzy_5x5,50.0,4.03030303030303,0.5699709205927928,0.00019383948040182464,,
rapid_double_step,convergence_time_s,,,2.3181479310565644e-08,,,paired_ttest,fuzzy_logic,fuzzy_3x3,50.0,-6.649342407530759,-0.9403590213592569,6.954443793169694e-08,,
rapid_double_step,convergence_time_s,,,2.42716644841607e-08,,,paired_ttest,fuzzy_5x5,fuzzy_3x3,50.0,-6.636464014647947,-0.9385377415716125,6.954443793169694e-08,,
rapid_double_step,settling_time_s,,,0.00019383948040182464,,,paired_ttest,fuzzy_logic,fuzzy_5x5,50.0,4.03030303030303,0.5699709205927928,0.00019383948040182464,,
rapid_double_step,settling_time_s,,,2.3181479310565644e-08,,,paired_ttest,fuzzy_logic,fuzzy_3x3,50.0,-6.649342407530759,-0.9403590213592569,6.954443793169694e-08,,
rapid_double_step,settling_time_s,,,2.42716644841607e-08,,,paired_ttest,fuzzy_5x5,fuzzy_3x3,50.0,-6.636464014647947,-0.9385377415716125,6.954443793169694e-08,,
rapid_double_step,oscillation_p2p_w,,,0.742453959649764,,,paired_ttest,fuzzy_logic,fuzzy_5x5,50.0,-0.3304697322049899,-0.04673547772381014,0.742453959649764,,
rapid_double_step,oscillation_p2p_w,,,0.0001226214545594712,,,paired_ttest,fuzzy_logic,fuzzy_3x3,50.0,-4.172854132563603,-0.5901306908076064,0.00036786436367841364,,
rapid_double_step,oscillation_p2p_w,,,0.00012268300709719125,,,paired_ttest,fuzzy_5x5,fuzzy_3x3,50.0,-4.172698967480923,-0.5901087471511733,0.00036786436367841364,,
rapid_double_step,oscillation_std_w,,,1.4965319464640134e-30,,,paired_ttest,fuzzy_logic,fuzzy_5x5,50.0,26.296711769289328,3.718916642994516,1.4965319464640134e-30,,
rapid_double_step,oscillation_std_w,,,1.384235629508641e-53,,,paired_ttest,fuzzy_logic,fuzzy_3x3,50.0,-79.97064476578656,-11.309557041949633,4.1527068885259235e-53,,
rapid_double_step,oscillation_std_w,,,1.7553250030410607e-53,,,paired_ttest,fuzzy_5x5,fuzzy_3x3,50.0,-79.58104884292239,-11.254459858153652,4.1527068885259235e-53,,
rapid_double_step,energy_yield_j,,,1.3034507028318147e-12,,,paired_ttest,fuzzy_logic,fuzzy_5x5,50.0,9.44280418989517,1.3354141752183237,1.3034507028318147e-12,,
