algorithm,scenario,metric,ql_condition,n,n_valid,mean,std,ci95_low,ci95_high,median,iqr
fuzzy_5x5,steady_state,oscillation_p2p_w,not_applicable,50,50,2.9569980295131324,1.1384882822134137,2.6334432401144072,3.2805528189118576,3.0299674624671553,1.5738807072658072
fuzzy_5x5,steady_state,oscillation_std_w,not_applicable,50,50,0.07400580804394048,0.02927625174109797,0.06568558936934954,0.08232602671853143,0.07622031568480014,0.042510003875160476
fuzzy_5x5,steady_state,settling_time_s,not_applicable,50,50,0.00762,0.006104163851546796,0.005885215830238728,0.009354784169761272,0.006,0.00675
fuzzy_5x5,steady_state,settling_rate,not_applicable,50,50,1.0,,0.9286524008666414,1.0,,
fuzzy_5x5,steady_state,tracking_efficiency_pct,not_applicable,50,50,99.87707253194507,0.16867584853978151,99.82913538625498,99.92500967763517,99.95197662143126,0.13258764086768338
fuzzy_5x5,step_change_irradiance,convergence_time_s,not_applicable,50,50,0.00762,0.006104163851546796,0.005885215830238728,0.009354784169761272,0.006,0.00675
fuzzy_5x5,step_change_irradiance,convergence_rate,not_applicable,50,50,1.0,,0.9286524008666414,1.0,,
fuzzy_5x5,step_change_irradiance,energy_yield_j,not_applicable,50,50,1047.8878429280687,0.8428057447328341,1047.6483201859367,1048.1273656702008,1048.2621087036719,0.6624874114731938
fuzzy_5x5,step_change_irradiance,energy_yield_ratio,not_applicable,50,50,0.9989154318874662,0.0008034177227827995,0.9986871030973018,0.9991437606776307,0.9992722065760938,0.0006315264588837577
fuzzy_5x5,step_change_irradiance,oscillation_p2p_w,not_applicable,50,50,149.8246245164457,7.095850136247883e-07,149.82462431478388,149.82462471810754,149.82462445567586,8.015014145712485e-07
fuzzy_5x5,step_change_irradiance,oscillation_std_w,not_applicable,50,50,49.11007542797804,0.010010007744885616,49.107230615257194,49.112920240698884,49.10721725676117,0.011510922879097052
fuzzy_5x5,step_change_irradiance,settling_time_s,not_applicable,50,50,0.00762,0.006104163851546796,0.005885215830238728,0.009354784169761272,0.006,0.00675
fuzzy_5x5,step_change_irradiance,settling_rate,not_applicable,50,50,1.0,,0.9286524008666414,1.0,,
fuzzy_5x5,step_change_irradiance,tracking_efficiency_pct,not_applicable,50,50,99.8915431887466,0.08034177227827796,99.86871030973015,99.91437606776304,99.92722065760938,0.06315264588837977
fuzzy_5x5,temperature_step,convergence_time_s,not_applicable,50,50,0.00762,0.006104163851546796,0.005885215830238728,0.009354784169761272,0.006,0.00675
fuzzy_5x5,temperature_step,convergence_rate,not_applicable,50,50,1.0,,0.9286524008666414,1.0,,
fuzzy_5x5,temperature_step,energy_yield_j,not_applicable,50,50,1201.8214966551395,0.8428057440676773,1201.5819739131964,1202.0610193970826,1202.1957624271224,0.6624874069461839
fuzzy_5x5,temperature_step,energy_yield_ratio,not_applicable,50,50,0.9994604611852407,0.000700895282702006,0.9992612689501267,0.9996596534203547,0.9997717086060205,0.0005509386969017038
fuzzy_5x5,temperature_step,oscillation_p2p_w,not_applicable,50,50,38.89335452797071,8.068551538899701e-07,38.89335429866501,38.893354757276406,38.89335450577168,1.0397053458177652e-06
fuzzy_5x5,temperature_step,oscillation_std_w,not_applicable,50,50,11.442512997597978,0.0024125889777990026,11.441827347397785,11.443198647798171,11.441761444345845,0.002941642751377316
fuzzy_5x5,temperature_step,settling_time_s,not_applicable,50,50,0.00762,0.006104163851546796,0.005885215830238728,0.009354784169761272,0.006,0.00675
fuzzy_5x5,temperature_step,settling_rate,not_applicable,50,50,1.0,,0.9286524008666414,1.0,,
fuzzy_5x5,temperature_step,tracking_efficiency_pct,not_applicable,50,50,99.94604611852405,0.07008952827020096,99.92612689501264,99.96596534203546,99.97717086060206,0.055093869690196584
fuzzy_logic,_computational_burden,mean_step_time_s,not_applicable,1,1,0.0002467539999925,0.0,,,0.0002467539999925,0.0
fuzzy_logic,_computational_burden,relative_burden,not_applicable,1,1,101.2573350499446,0.0,,,101.2573350499446,0.0
fuzzy_logic,multi_level_irradiance,convergence_time_s,not_applicable,50,50,2.006,0.0,2.006,2.006,2.006,0.0
fuzzy_logic,multi_level_irradiance,convergence_rate,not_applicable,50,50,1.0,,0.9286524008666414,1.0,,
fuzzy_logic,multi_level_irradiance,energy_yield_j,not_applicable,50,50,719.0348681173989,0.5992770424057273,718.8645554666001,719.2051807681977,719.1471986871233,0.8495966224181757
fuzzy_logic,multi_level_irradiance,energy_yield_ratio,not_applicable,50,50,0.9649837952841729,0.0008042622972116055,0.9647552264686119,0.9652123640997339,0.965134549001837,0.00114020475155574
fuzzy_logic,multi_level_irradiance,oscillation_p2p_w,not_applicable,50,50,102.53939836033946,0.011905289185304067,102.53601491459368,102.54278180608524,102.5478573886352,0.024879494987416706
fuzzy_logic,multi_level_irradiance,oscillation_std_w,not_applicable,50,50,40.82225805113696,1.2075942533005501e-05,40.82225461919207,40.82226148308185,40.82226663141905,2.523612379690121e-05
fuzzy_logic,multi_level_irradiance,settling_time_s,not_applicable,50,50,2.006,0.0,2.006,2.006,2.006,0.0
fuzzy_logic,multi_level_irradiance,settling_rate,not_applicable,50,50,1.0,,0.9286524008666414,1.0,,
fuzzy_logic,multi_level_irradiance,tracking_efficiency_pct,not_applicable,50,50,96.49837952841727,0.08042622972116047,96.47552264686117,96.52123640997338,96.51345490018372,0.1140204751555558
fuzzy_logic,partial_shading_complex_pattern_a,convergence_time_s,not_applicable,50,0,,,,,,
fuzzy_logic,partial_shading_complex_pattern_a,convergence_rate,not_applicable,50,0,0.0,,0.0,0.07134759913335872,,
fuzzy_logic,partial_shading_complex_pattern_a,energy_yield_j,not_applicable,50,50,482.5645903478962,173.98645233804734,433.1181877595245,532.0109929362679,351.7596496225988,351.25960745171443
fuzzy_logic,partial_shading_complex_pattern_a,energy_yield_ratio,not_applicable,50,50,0.5366990616217602,0.1935043879564592,0.48170572311215487,0.5916924001313655,0.39122032085434155,0.39066418356359783
fuzzy_logic,partial_shading_complex_pattern_a,oscillation_p2p_w,not_applicable,50,50,0.0,0.0,0.0,0.0,0.0,0.0
fuzzy_logic,partial_shading_complex_pattern_a,oscillation_std_w,not_applicable,50,50,0.0,0.0,0.0,0.0,0.0,0.0
fuzzy_logic,partial_shading_complex_pattern_a,settling_time_s,not_applicable,50,0,,,,,,
fuzzy_logic,partial_shading_complex_pattern_a,settling_rate,not_applicable,50,0,0.0,,0.0,0.07134759913335872,,
fuzzy_logic,partial_shading_complex_pattern_a,tracking_efficiency_pct,not_applicable,50,50,53.66990616217601,19.350438795645914,48.17057231121548,59.169240013136545,39.12203208543416,39.06641835635979
fuzzy_logic,partial_shading_complex_pattern_b,convergence_time_s,not_applicable,50,0,,,,,,
fuzzy_logic,partial_shading_complex_pattern_b,convergence_rate,not_applicable,50,0,0.0,,0.0,0.07134759913335872,,
fuzzy_logic,partial_shading_complex_pattern_b,energy_yield_j,not_applicable,50,50,346.56875467458417,8.6554012708388,344.1089168535896,349.0285924955787,350.44990743523886,4.632070748052968
fuzzy_logic,partial_shading_complex_pattern_b,energy_yield_ratio,not_applicable,50,50,0.7126837110743807,0.01779896027941518,0.7076253025385228,0.7177421196102385,0.7206649105200927,0.00952538659689961
fuzzy_logic,partial_shading_complex_pattern_b,oscillation_p2p_w,not_applicable,50,50,0.0,0.0,0.0,0.0,0.0,0.0
fuzzy_logic,partial_shading_complex_pattern_b,oscillation_std_w,not_applicable,50,50,0.0,0.0,0.0,0.0,0.0,0.0
fuzzy_logic,partial_shading_complex_pattern_b,settling_time_s,not_applicable,50,0,,,,,,
fuzzy_logic,partial_shading_complex_pattern_b,settling_rate,not_applicable,50,0,0.0,,0.0,0.07134759913335872,,
fuzzy_logic,partial_shading_complex_pattern_b,tracking_efficiency_pct,not_applicable,50,50,71.26837110743809,1.7798960279415188,70.7625302538523,71.77421196102387,72.06649105200927,0.9525386596899494
fuzzy_logic,partial_shading_complex_pattern_c,convergence_time_s,not_applicable,50,50,0.13620000000000002,0.09614805759656217,0.10887502440493224,0.1635249755950678,0.135,0.14750000000000002
fuzzy_logic,partial_shading_complex_pattern_c,convergence_rate,not_applicable,50,50,1.0,,0.9286524008666414,1.0,,
fuzzy_logic,partial_shading_complex_pattern_c,energy_yield_j,not_applicable,50,50,785.5952053880834,21.136465257700614,779.5882884334416,791.6021223427252,792.613089885733,27.41046664636451
fuzzy_logic,partial_shading_complex_pattern_c,energy_yield_ratio,not_applicable,50,50,0.9754191788373859,0.026243685607788978,0.967960805920832,0.9828775517539399,0.9841328001616036,0.034033678775494014
fuzzy_logic,partial_shading_complex_pattern_c,oscillation_p2p_w,not_applicable,50,50,5.974737420488961,1.7748984650965942,5.4703168585469815,6.479157982430941,6.264910423776541,1.9484956584186781
fuzzy_logic,partial_shading_complex_pattern_c,oscillation_std_w,not_applicable,50,50,0.5386785602855585,0.1631822428603957,0.4923026800528187,0.5850544405182982,0.5668924967228339,0.1654030062868007
fuzzy_logic,partial_shading_complex_pattern_c,settling_time_s,not_applicable,50,50,0.1366,0.09560996447087745,0.1094279487790148,0.1637720512209852,0.135,0.14750000000000002
fuzzy_logic,partial_shading_complex_pattern_c,settling_rate,not_applicable,50,50,1.0,,0.9286524008666414,1.0,,
fuzzy_logic,partial_shading_complex_pattern_c,tracking_efficiency_pct,not_applicable,50,50,97.54191788373859,2.6243685607788976,96.7960805920832,98.28775517539398,98.41328001616037,3.403367877549414
fuzzy_logic,partial_shading_simple,convergence_time_s,not_applicable,50,0,,,,,,
fuzzy_logic,partial_shading_simple,convergence_rate,not_applicable,50,0,0.0,,0.0,0.07134759913335872,,
fuzzy_logic,partial_shading_simple,energy_yield_j,not_applicable,50,50,381.9117650580979,5.413812098179937,380.3731766855717,383.4503534306241,384.3467510311068,3.0584068210657165
fuzzy_logic,partial_shading_simple,energy_yield_ratio,not_applicable,50,50,0.9250025000799149,0.013112425916016324,0.921275989871558,0.9287290102882718,0.9309001139236524,0.007407559060970348
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,not_applicable,50,50,0.0,0.0,0.0,0.0,0.0,0.0
fuzzy_logic,partial_shading_simple,oscillation_std_w,not_applicable,50,50,0.0,0.0,0.0,0.0,0.0,0.0
fuzzy_logic,partial_shading_simple,settling_time_s,not_applicable,50,0,,,,,,
fuzzy_logic,partial_shading_simple,settling_rate,not_applicable,50,0,0.0,,0.0,0.07134759913335872,,
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,not_applicable,50,50,92.50025000799151,1.311242591601632,92.12759898715582,92.8729010288272,93.09001139236526,0.7407559060970357
fuzzy_logic,rapid_double_step,convergence_time_s,not_applicable,50,50,0.008,0.006586938219084859,0.006128012873250718,0.009871987126749283,0.006,0.007749999999999999
fuzzy_logic,rapid_double_step,convergence_rate,not_applicable,50,50,1.0,,0.9286524008666414,1.0,,
fuzzy_logic,rapid_double_step,energy_yield_j,not_applicable,50,50,522.7403864978355,0.9038577123771887,522.4835129784998,522.9972600171712,523.166368890888,0.7098880910494927
fuzzy_logic,rapid_double_step,energy_yield_ratio,not_applicable,50,50,0.9567463851869701,0.0016542869488883926,0.956276242038626,0.9572165283353141,0.9575260401079084,0.0012992737552750544
fuzzy_logic,rapid_double_step,oscillation_p2p_w,not_applicable,50,50,238.71747740264368,5.150743893767114e-08,238.71747738800542,238.71747741728194,238.71747740692004,6.273242547649716e-08
fuzzy_logic,rapid_double_step,oscillation_std_w,not_applicable,50,50,106.41937936102676,0.058124362141619104,106.40286060010011,106.4358981219534,106.40172845324042,0.06897549646629386
fuzzy_logic,rapid_double_step,settling_time_s,not_applicable,50,50,0.008,0.006586938219084859,0.006128012873250718,0.009871987126749283,0.006,0.007749999999999999
fuzzy_logic,rapid_double_step,settling_rate,not_applicable,50,50,1.0,,0.9286524008666414,1.0,,
fuzzy_logic,rapid_double_step,tracking_efficiency_pct,not_applicable,50,50,95.67463851869695,0.16542869488883935,95.62762420386254,95.72165283353137,95.75260401079083,0.1299273755274868
fuzzy_logic,rapid_fluctuation_cloud_passage,convergence_time_s,not_applicable,50,50,0.00812,0.006711671223491576,0.006212564145668364,0.010027435854331638,0.006,0.007749999999999999
fuzzy_logic,rapid_fluctuation_cloud_passage,convergence_rate,not_applicable,50,50,1.0,,0.9286524008666414,1.0,,
fuzzy_logic,rapid_fluctuation_cloud_passage,energy_yield_j,not_applicable,50,50,820.8012959820147,0.9185688825997111,820.5402415943666,821.0623503696628,821.2198187352649,0.6677410846546081
fuzzy_logic,rapid_fluctuation_cloud_passage,energy_yield_ratio,not_applicable,50,50,0.9384306593014684,0.0010502093580158777,0.9381321931047002,0.9387291254982366,0.9389091607185442,0.0007634353276276817
fuzzy_logic,rapid_fluctuation_cloud_passage,oscillation_p2p_w,not_applicable,50,50,152.65596535197142,1.0511670960319734,152.357226969071,152.95470373487183,153.06527358207632,1.3072385025565154
fuzzy_logic,rapid_fluctuation_cloud_passage,oscillation_std_w,not_applicable,50,50,33.995238698003135,0.24011190339051358,33.926999650182104,34.063477745824166,34.09122303182055,0.31642652529880877
fuzzy_logic,rapid_fluctuation_cloud_passage,settling_time_s,not_applicable,50,50,0.01386,0.013629215318721823,0.009986619868633586,0.017733380131366414,0.0085,0.017499999999999998
fuzzy_logic,rapid_fluctuation_cloud_passage,settling_rate,not_applicable,50,50,1.0,,0.9286524008666414,1.0,,
fuzzy_logic,rapid_fluctuation_cloud_passage,tracking_efficiency_pct,not_applicable,50,50,93.84306593014684,0.1050209358015875,93.81321931047002,93.87291254982365,93.89091607185443,0.07634353276276329
fuzzy_logic,sensor_noise_robustness,convergence_time_s,not_applicable,50,50,0.01058,0.00819678881872502,0.008250498395616118,0.012909501604383884,0.009,0.012
fuzzy_logic,sensor_noise_robustness,convergence_rate,not_applicable,50,50,1.0,,0.9286524008666414,1.0,,
fuzzy_logic,sensor_noise_robustness,energy_yield_j,not_applicable,50,50,488.99248253996996,1.0000039317513856,488.7082845674562,489.2766805124837,489.25155913361533,1.2214179215297918
fuzzy_logic,sensor_noise_robustness,energy_yield_ratio,not_applicable,50,50,0.978650447385265,0.002001368794285129,0.9780816646679891,0.9792192301025409,0.979168953156481,0.0024444981017714973
fuzzy_logic,sensor_noise_robustness,oscillation_p2p_w,not_applicable,50,50,0.0,0.0,0.0,0.0,0.0,0.0
fuzzy_logic,sensor_noise_robustness,oscillation_std_w,not_applicable,50,50,0.0,0.0,0.0,0.0,0.0,0.0
fuzzy_logic,sensor_noise_robustness,settling_time_s,not_applicable,50,0,,,,,,
fuzzy_logic,sensor_noise_robustness,settling_rate,not_applicable,50,0,0.0,,0.0,0.07134759913335872,,
fuzzy_logic,sensor_noise_robustness,tracking_efficiency_pct,not_applicable,50,50,97.8650447385265,0.2001368794285138,97.80816646679892,97.92192301025409,97.9168953156481,0.2444498101771586
fuzzy_logic,steady_state,convergence_time_s,not_applicable,50,50,0.008,0.006586938219084859,0.006128012873250718,0.009871987126749283,0.006,0.007749999999999999
fuzzy_logic,steady_state,convergence_rate,not_applicable,50,50,1.0,,0.9286524008666414,1.0,,
fuzzy_logic,steady_state,energy_yield_j,not_applicable,50,50,499.01030473874295,0.9038577122466948,498.75343121944434,499.26717825804155,499.4362871320838,0.7098880905139708
fuzzy_logic,steady_state,energy_yield_ratio,not_applicable,50,50,0.9986997252918103,0.0018089455074404854,0.9981856286675079,0.9992138219161126,0.9995522698087644,0.001420742285783927
fuzzy_logic,steady_state,oscillation_p2p_w,not_applicable,50,50,3.1408999460343194,1.111651083135563,2.824972204213813,3.456827687854826,3.3647216276871745,1.6225004874056665
fuzzy_logic,steady_state,oscillation_std_w,not_applicable,50,50,0.07790592816526112,0.027419966920385674,0.07011325979892802,0.08569859653159423,0.0835021713922659,0.03821148490832127
fuzzy_logic,steady_state,settling_time_s,not_applicable,50,50,0.008,0.006586938219084859,0.006128012873250718,0.009871987126749283,0.006,0.007749999999999999
fuzzy_logic,steady_state,settling_rate,not_applicable,50,50,1.0,,0.9286524008666414,1.0,,
fuzzy_logic,steady_state,tracking_efficiency_pct,not_applicable,50,50,99.86997252918103,0.18089455074404923,99.8185628667508,99.92138219161126,99.95522698087645,0.14207422857838026
fuzzy_logic,step_change_irradiance,convergence_time_s,not_applicable,50,50,0.008,0.006586938219084859,0.006128012873250718,0.009871987126749283,0.006,0.007749999999999999
fuzzy_logic,step_change_irradiance,convergence_rate,not_applicable,50,50,1.0,,0.9286524008666414,1.0,,
fuzzy_logic,step_change_irradiance,energy_yield_j,not_applicable,50,50,1047.863732369606,0.9038577122416271,1047.6068588503088,1048.1206058889031,1048.2897147632866,0.7098880829792051
fuzzy_logic,step_change_irradiance,energy_yield_ratio,not_applicable,50,50,0.99889244812152,0.0008616164631376907,0.9986475794323746,0.9991373168106654,0.9992985224830384,0.0006767118883821421
fuzzy_logic,step_change_irradiance,oscillation_p2p_w,not_applicable,50,50,149.82462446197297,4.631107983288678e-07,149.82462433035835,149.8246245935876,149.8246245004231,5.640356164349214e-07
fuzzy_logic,step_change_irradiance,oscillation_std_w,not_applicable,50,50,49.11382487547875,0.010731497217245908,49.11077501771885,49.116874733238646,49.11056527986163,0.01302583059931095
fuzzy_logic,step_change_irradiance,settling_time_s,not_applicable,50,50,0.008,0.006586938219084859,0.006128012873250718,0.009871987126749283,0.006,0.007749999999999999
fuzzy_logic,step_change_irradiance,settling_rate,not_applicable,50,50,1.0,,0.9286524008666414,1.0,,
fuzzy_logic,step_change_irradiance,tracking_efficiency_pct,not_applicable,50,50,99.88924481215201,0.08616164631376946,99.86475794323748,99.91373168106655,99.92985224830383,0.06767118883821865
fuzzy_logic,temperature_step,convergence_time_s,not_applicable,50,50,0.008,0.006586938219084859,0.006128012873250718,0.009871987126749283,0.006,0.007749999999999999
fuzzy_logic,temperature_step,convergence_rate,not_applicable,50,50,1.0,,0.9286524008666414,1.0,,
fuzzy_logic,temperature_step,energy_yield_j,not_applicable,50,50,1201.784764057106,0.9038577117221579,1201.5278905379564,1202.0416375762557,1202.2107464494597,0.709888091862922
fuzzy_logic,temperature_step,energy_yield_ratio,not_applicable,50,50,0.9994299135710791,0.0007516674047833939,0.9992162920585417,0.9996435350836166,0.9997841696394748,0.0005903581202848507
fuzzy_logic,temperature_step,oscillation_p2p_w,not_applicable,50,50,40.04453061091159,5.268072660344104e-07,40.044530461194626,40.04453076062856,40.044530618400074,6.46624883415825e-07
fuzzy_logic,temperature_step,oscillation_std_w,not_applicable,50,50,11.442905885414232,0.0025385060582253107,11.442184449975775,11.44362732085269,11.442158589585528,0.003308525125204298
fuzzy_logic,temperature_step,settling_time_s,not_applicable,50,50,0.008,0.006586938219084859,0.006128012873250718,0.009871987126749283,0.006,0.007749999999999999
fuzzy_logic,temperature_step,settling_rate,not_applicable,50,50,1.0,,0.9286524008666414,1.0,,
fuzzy_logic,temperature_step,tracking_efficiency_pct,not_applicable,50,50,99.9429913571079,0.07516674047833959,99.92162920585416,99.96435350836164,99.97841696394747,0.05903581202846908
