algorithm,scenario,metric,value,run_id,seed,ql_condition
fuzzy_logic,sensor_noise_robustness,oscillation_std_w,0.0,48,48,not_applicable
fuzzy_logic,sensor_noise_robustness,energy_yield_j,488.8239888848618,48,48,not_applicable
fuzzy_logic,sensor_noise_robustness,energy_yield_ratio,0.9783132307677488,48,48,not_applicable
fuzzy_logic,sensor_noise_robustness,tracking_efficiency_pct,97.83804540109044,49,49,not_applicable
fuzzy_logic,sensor_noise_robustness,convergence_time_s,0.021,49,49,not_applicable
fuzzy_logic,sensor_noise_robustness,settling_time_s,,49,49,not_applicable
fuzzy_logic,sensor_noise_robustness,oscillation_p2p_w,0.0,49,49,not_applicable
fuzzy_logic,sensor_noise_robustness,oscillation_std_w,0.0,49,49,not_applicable
fuzzy_logic,sensor_noise_robustness,energy_yield_j,488.8575776505369,49,49,not_applicable
fuzzy_logic,sensor_noise_robustness,energy_yield_ratio,0.9783804540109042,49,49,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,90.5877756373034,0,0,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,0,0,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,0,0,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,0,0,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,0,0,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,374.0156084263616,0,0,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.905877756373034,0,0,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,92.93519041136452,1,1,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,1,1,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,1,1,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,1,1,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,1,1,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,383.70753163313873,1,1,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.9293519041136452,1,1,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,88.9988625326243,2,2,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,2,2,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,2,2,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,2,2,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,2,2,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,367.4553601213082,2,2,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.889988625326243,2,2,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,93.17684950319666,3,3,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,3,3,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,3,3,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,3,3,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,3,3,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,384.7052851559235,3,3,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.9317684950319666,3,3,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,93.17328039475412,4,4,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,4,4,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,4,4,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,4,4,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,4,4,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,384.69054914704935,4,4,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.9317328039475412,4,4,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,92.84180544777232,5,5,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,5,5,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,5,5,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,5,5,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,5,5,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,383.3219670938829,5,5,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.9284180544777232,5,5,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,91.23001619571956,6,6,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,6,6,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,6,6,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,6,6,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,6,6,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,376.6672685595551,6,6,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.9123001619571958,6,6,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,93.32926776291988,7,7,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,7,7,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,7,7,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,7,7,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,7,7,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,385.33458428314685,7,7,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.9332926776291988,7,7,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,93.15567471470604,8,8,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,8,8,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,8,8,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,8,8,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,8,8,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,384.6178594371121,8,8,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.9315567471470604,8,8,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,93.40801847165504,9,9,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,9,9,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,9,9,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,9,9,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,9,9,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,385.6597274278414,9,9,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.9340801847165504,9,9,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,93.13389988474589,10,10,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,10,10,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,10,10,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,10,10,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,10,10,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,384.5279562882752,10,10,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.9313389988474589,10,10,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,93.41271967366096,11,11,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,11,11,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,11,11,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,11,11,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,11,11,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,385.6791375846336,11,11,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.9341271967366096,11,11,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,93.39960646389002,12,12,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,12,12,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,12,12,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,12,12,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,12,12,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,385.6249962272993,12,12,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.9339960646389004,12,12,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,93.21788239069824,13,13,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,13,13,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,13,13,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,13,13,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,13,13,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,384.8747002925292,13,13,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.9321788239069824,13,13,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,92.85475624340668,14,14,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,14,14,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,14,14,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,14,14,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,14,14,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,383.3754378814666,14,14,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.9285475624340668,14,14,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,88.85861946901171,15,15,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,15,15,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,15,15,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,15,15,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,15,15,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,366.87632951374974,15,15,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.8885861946901171,15,15,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,93.37672602028398,16,16,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,16,16,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,16,16,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,16,16,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,16,16,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,385.5305282598923,16,16,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.9337672602028398,16,16,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,93.31634793171207,17,17,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,17,17,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,17,17,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,17,17,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,17,17,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,385.2812413403939,17,17,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.9331634793171208,17,17,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,93.05714788955054,18,18,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,18,18,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,18,18,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,18,18,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,18,18,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,384.2110653614478,18,18,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.9305714788955052,18,18,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,92.42963200656162,19,19,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,19,19,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,19,19,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,19,19,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,19,19,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,381.6201999480724,19,19,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.924296320065616,19,19,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,89.74378032292994,20,20,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,20,20,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,20,20,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,20,20,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,20,20,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,370.5309503828937,20,20,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.8974378032292993,20,20,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,93.01748690075527,21,21,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,21,21,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,21,21,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,21,21,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,21,21,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,384.0473144717645,21,21,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.9301748690075528,21,21,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,88.96583327391777,22,22,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,22,22,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,22,22,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,22,22,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,22,22,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,367.3189900845777,22,22,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.8896583327391776,22,22,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,89.46441089625289,23,23,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,23,23,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,23,23,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,23,23,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,23,23,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,369.3774997615572,23,23,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.8946441089625289,23,23,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,92.10881555730629,24,24,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,24,24,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,24,24,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,24,24,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,24,24,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,380.2956243238531,24,24,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.9210881555730628,24,24,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,93.39121927580835,25,25,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,25,25,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,25,25,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,25,25,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,25,25,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,385.5903675013892,25,25,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.9339121927580836,25,25,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,91.75245870666453,26,26,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,26,26,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,26,26,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,26,26,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,26,26,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,378.824310745702,26,26,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.9175245870666452,26,26,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,92.66010044336753,27,27,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,27,27,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,27,27,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,27,27,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,27,27,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,382.57174988964687,27,27,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.9266010044336752,27,27,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,92.8740952632747,28,28,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,28,28,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,28,28,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,28,28,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,28,28,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,383.4552841436297,28,28,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.9287409526327468,28,28,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,93.23216912438852,29,29,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,29,29,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,29,29,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,29,29,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,29,29,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,384.933686853972,29,29,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.9323216912438852,29,29,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,93.26444230414762,30,30,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,30,30,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,30,30,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,30,30,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,30,30,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,385.0669352186495,30,30,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.9326444230414762,30,30,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,92.52276956781688,31,31,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,31,31,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,31,31,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,31,31,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,31,31,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,382.00474302129794,31,31,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.9252276956781688,31,31,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,92.76037049048377,32,32,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,32,32,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,32,32,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,32,32,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,32,32,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,382.9857413185706,32,32,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.9276037049048376,32,32,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,93.13890512070408,33,33,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,33,33,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,33,33,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,33,33,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,33,33,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,384.5486217297108,33,33,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.9313890512070409,33,33,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,93.29668303840172,34,34,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,34,34,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,34,34,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,34,34,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,34,34,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,385.20004962347207,34,34,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.9329668303840172,34,34,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,93.23000306183116,35,35,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,35,35,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,35,35,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,35,35,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,35,35,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,384.924743691392,35,35,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.9323000306183116,35,35,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,93.33626384400053,36,36,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,36,36,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,36,36,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,36,36,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,36,36,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,385.3634694556061,36,36,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.9333626384400052,36,36,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,92.38758923997126,37,37,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,37,37,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,37,37,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,37,37,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,37,37,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,381.44661525835465,37,37,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.9238758923997126,37,37,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,92.7268685067755,38,38,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,38,38,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,38,38,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,38,38,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,38,38,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,382.84741951155,38,38,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.9272686850677552,38,38,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,93.12287489517996,39,39,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,39,39,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,39,39,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,39,39,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,39,39,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,384.4824367007658,39,39,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.9312287489517994,39,39,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,93.4102868694129,40,40,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,40,40,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,40,40,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,40,40,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,40,40,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,385.6690931083826,40,40,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.9341028686941292,40,40,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,93.39450044944287,41,41,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,41,41,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,41,41,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,41,41,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,41,41,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,385.60391469519806,41,41,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.9339450044944289,41,41,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,92.72720762488004,42,42,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,42,42,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,42,42,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,42,42,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,42,42,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,382.8488196504021,42,42,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.9272720762488004,42,42,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,92.623159091514,43,43,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,43,43,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,43,43,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,43,43,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,43,43,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,382.4192277409089,43,43,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.92623159091514,43,43,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,93.41057234922624,44,44,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,44,44,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,44,44,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,44,44,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,44,44,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_j,385.6702717873526,44,44,not_applicable
fuzzy_logic,partial_shading_simple,energy_yield_ratio,0.9341057234922624,44,44,not_applicable
fuzzy_logic,partial_shading_simple,tracking_efficiency_pct,93.24216161318944,45,45,not_applicable
fuzzy_logic,partial_shading_simple,convergence_time_s,,45,45,not_applicable
fuzzy_logic,partial_shading_simple,settling_time_s,,45,45,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_p2p_w,0.0,45,45,not_applicable
fuzzy_logic,partial_shading_simple,oscillation_std_w,0.0,45,45,not_applicable
