algorithm,scenario,metric,ql_condition,n,n_valid,mean,std,ci95_low,ci95_high,median,iqr
fuzzy_3x3,step_change_irradiance,energy_yield_ratio,not_applicable,50,50,0.9904640723298342,0.00711747799815213,0.9884413074663567,0.9924868371933118,0.9944106985190353,0.005467361673775817
fuzzy_3x3,step_change_irradiance,oscillation_p2p_w,not_applicable,50,50,149.83182774322194,0.006615405811322774,149.829947665695,149.83370782074888,149.83372518554887,0.012533828218352028
fuzzy_3x3,step_change_irradiance,oscillation_std_w,not_applicable,50,50,50.49003886150782,0.09700237928451515,50.46247109037577,50.51760663263987,50.449721615512246,0.13112395407197397
fuzzy_3x3,step_change_irradiance,settling_time_s,not_applicable,50,50,0.05886000000000001,0.060530650019942255,0.041657379625819405,0.07606262037418061,0.035,0.081
fuzzy_3x3,step_change_irradiance,settling_rate,not_applicable,50,50,1.0,,0.9286524008666414,1.0,,
fuzzy_3x3,step_change_irradiance,tracking_efficiency_pct,not_applicable,50,50,99.04640723298343,0.7117477998152141,98.84413074663567,99.24868371933118,99.44106985190353,0.5467361673775741
fuzzy_3x3,temperature_step,convergence_time_s,not_applicable,50,50,0.05886000000000001,0.060530650019942255,0.041657379625819405,0.07606262037418061,0.035,0.081
fuzzy_3x3,temperature_step,convergence_rate,not_applicable,50,50,1.0,,0.9286524008666414,1.0,,
fuzzy_3x3,temperature_step,energy_yield_j,not_applicable,50,50,1197.336094591327,7.465431714362085,1195.2144423759746,1199.4577468066796,1201.4766216006713,5.734355196927709
fuzzy_3x3,temperature_step,energy_yield_ratio,not_applicable,50,50,0.9957292656385435,0.006208406204570026,0.9939648561198824,0.9974936751572046,0.9991726128632656,0.004768807450924006
fuzzy_3x3,temperature_step,oscillation_p2p_w,not_applicable,50,50,29.698242706700615,0.0058009846634977215,29.696594085102635,29.699891328298595,29.69639067319467,0.01114363118787054
fuzzy_3x3,temperature_step,oscillation_std_w,not_applicable,50,50,11.443574453420933,0.019813294440397672,11.437943577451358,11.449205329390507,11.434029100987312,0.025669377141410266
fuzzy_3x3,temperature_step,settling_time_s,not_applicable,50,50,0.05886000000000001,0.060530650019942255,0.041657379625819405,0.07606262037418061,0.035,0.081
fuzzy_3x3,temperature_step,settling_rate,not_applicable,50,50,1.0,,0.9286524008666414,1.0,,
fuzzy_3x3,temperature_step,tracking_efficiency_pct,not_applicable,50,50,99.57292656385434,0.6208406204570017,99.39648561198824,99.74936751572044,99.91726128632655,0.4768807450924015
fuzzy_5x5,multi_level_irradiance,convergence_time_s,not_applicable,50,50,2.006,0.0,2.006,2.006,2.006,0.0
fuzzy_5x5,multi_level_irradiance,convergence_rate,not_applicable,50,50,1.0,,0.9286524008666414,1.0,,
fuzzy_5x5,multi_level_irradiance,energy_yield_j,not_applicable,50,50,719.0413381718176,0.5722094660337803,718.8787180410995,719.2039583025357,719.1484560666562,0.8107079098283521
fuzzy_5x5,multi_level_irradiance,energy_yield_ratio,not_applicable,50,50,0.9649918808436749,0.0007679356659360082,0.9647736359424797,0.9652101257448702,0.9651356387798671,0.001088013316048131
fuzzy_5x5,multi_level_irradiance,oscillation_p2p_w,not_applicable,50,50,102.38766658367602,0.01552491534316809,102.38325445155945,102.3920787157926,102.39969859500226,0.03166318770064436
fuzzy_5x5,multi_level_irradiance,oscillation_std_w,not_applicable,50,50,40.82206149712168,1.5449158053808967e-05,40.822057106519544,40.82206588772382,40.82207347042012,3.150868010948216e-05
fuzzy_5x5,multi_level_irradiance,settling_time_s,not_applicable,50,50,2.006,0.0,2.006,2.006,2.006,0.0
fuzzy_5x5,multi_level_irradiance,settling_rate,not_applicable,50,50,1.0,,0.9286524008666414,1.0,,
fuzzy_5x5,multi_level_irradiance,tracking_efficiency_pct,not_applicable,50,50,96.49918808436749,0.07679356659360151,96.47736359424796,96.52101257448702,96.51356387798671,0.10880133160480909
fuzzy_5x5,partial_shading_complex_pattern_a,convergence_time_s,not_applicable,50,0,,,,,,
